--------- beginning of main
01-01 00:00:16.280     0   246 I lowmemorykiller: Using in-kernel low memory killer interface
01-01 00:00:18.793   323   323 W Resources: Preloaded drawable resource #0x1080218 (android:drawable/btn_star_holo_dark) that varies with configuration!!
01-01 00:00:18.794   323   323 W Resources: Preloaded drawable resource #0x1080264 (android:drawable/btn_toggle_on_pressed_holo_light) that varies with configuration!!
01-01 00:00:18.794   323   323 W Resources: Preloaded drawable resource #0x1080263 (android:drawable/btn_toggle_on_pressed_holo_dark) that varies with configuration!!
01-01 00:00:18.794   323   323 W Resources: Preloaded drawable resource #0x1080262 (android:drawable/btn_toggle_on_normal_holo_light) that varies with configuration!!
01-01 00:00:18.795   323   323 W Resources: Preloaded drawable resource #0x1080261 (android:drawable/btn_toggle_on_normal_holo_dark) that varies with configuration!!
01-01 00:00:18.795   323   323 W Resources: Preloaded drawable resource #0x1080260 (android:drawable/btn_toggle_on_focused_holo_light) that varies with configuration!!
01-01 00:00:18.795   323   323 W Resources: Preloaded drawable resource #0x108025f (android:drawable/btn_toggle_on_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.796   323   323 W Resources: Preloaded drawable resource #0x108025e (android:drawable/btn_toggle_on_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.796   323   323 W Resources: Preloaded drawable resource #0x108025d (android:drawable/btn_toggle_on_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.797   323   323 W Resources: Preloaded drawable resource #0x108025c (android:drawable/btn_toggle_on_disabled_focused_holo_light) that varies with configuration!!
01-01 00:00:18.797   323   323 W Resources: Preloaded drawable resource #0x108025b (android:drawable/btn_toggle_on_disabled_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.797   323   323 W Resources: Preloaded drawable resource #0x1080259 (android:drawable/btn_toggle_off_pressed_holo_light) that varies with configuration!!
01-01 00:00:18.798   323   323 W Resources: Preloaded drawable resource #0x1080258 (android:drawable/btn_toggle_off_pressed_holo_dark) that varies with configuration!!
01-01 00:00:18.798   323   323 W Resources: Preloaded drawable resource #0x1080257 (android:drawable/btn_toggle_off_normal_holo_light) that varies with configuration!!
01-01 00:00:18.798   323   323 W Resources: Preloaded drawable resource #0x1080256 (android:drawable/btn_toggle_off_normal_holo_dark) that varies with configuration!!
01-01 00:00:18.799   323   323 W Resources: Preloaded drawable resource #0x1080255 (android:drawable/btn_toggle_off_focused_holo_light) that varies with configuration!!
01-01 00:00:18.799   323   323 W Resources: Preloaded drawable resource #0x1080254 (android:drawable/btn_toggle_off_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.799   323   323 W Resources: Preloaded drawable resource #0x1080253 (android:drawable/btn_toggle_off_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.799   323   323 W Resources: Preloaded drawable resource #0x1080252 (android:drawable/btn_toggle_off_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.800   323   323 W Resources: Preloaded drawable resource #0x1080251 (android:drawable/btn_toggle_off_disabled_focused_holo_light) that varies with configuration!!
01-01 00:00:18.800   323   323 W Resources: Preloaded drawable resource #0x1080250 (android:drawable/btn_toggle_off_disabled_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.801   323   323 W Resources: Preloaded drawable resource #0x1080262 (android:drawable/btn_toggle_on_normal_holo_light) that varies with configuration!!
01-01 00:00:18.801   323   323 W Resources: Preloaded drawable resource #0x108025e (android:drawable/btn_toggle_on_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.801   323   323 W Resources: Preloaded drawable resource #0x1080264 (android:drawable/btn_toggle_on_pressed_holo_light) that varies with configuration!!
01-01 00:00:18.801   323   323 W Resources: Preloaded drawable resource #0x1080260 (android:drawable/btn_toggle_on_focused_holo_light) that varies with configuration!!
01-01 00:00:18.802   323   323 W Resources: Preloaded drawable resource #0x1080262 (android:drawable/btn_toggle_on_normal_holo_light) that varies with configuration!!
01-01 00:00:18.802   323   323 W Resources: Preloaded drawable resource #0x108025c (android:drawable/btn_toggle_on_disabled_focused_holo_light) that varies with configuration!!
01-01 00:00:18.802   323   323 W Resources: Preloaded drawable resource #0x108025e (android:drawable/btn_toggle_on_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.803   323   323 W Resources: Preloaded drawable resource #0x1080257 (android:drawable/btn_toggle_off_normal_holo_light) that varies with configuration!!
01-01 00:00:18.803   323   323 W Resources: Preloaded drawable resource #0x1080253 (android:drawable/btn_toggle_off_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.803   323   323 W Resources: Preloaded drawable resource #0x1080259 (android:drawable/btn_toggle_off_pressed_holo_light) that varies with configuration!!
01-01 00:00:18.804   323   323 W Resources: Preloaded drawable resource #0x1080255 (android:drawable/btn_toggle_off_focused_holo_light) that varies with configuration!!
01-01 00:00:18.804   323   323 W Resources: Preloaded drawable resource #0x1080257 (android:drawable/btn_toggle_off_normal_holo_light) that varies with configuration!!
01-01 00:00:18.804   323   323 W Resources: Preloaded drawable resource #0x1080251 (android:drawable/btn_toggle_off_disabled_focused_holo_light) that varies with configuration!!
01-01 00:00:18.805   323   323 W Resources: Preloaded drawable resource #0x1080253 (android:drawable/btn_toggle_off_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.805   323   323 W Resources: Preloaded drawable resource #0x108024c (android:drawable/btn_toggle_holo_light) that varies with configuration!!
01-01 00:00:18.805   323   323 W Resources: Preloaded drawable resource #0x1080261 (android:drawable/btn_toggle_on_normal_holo_dark) that varies with configuration!!
01-01 00:00:18.806   323   323 W Resources: Preloaded drawable resource #0x108025d (android:drawable/btn_toggle_on_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.806   323   323 W Resources: Preloaded drawable resource #0x1080263 (android:drawable/btn_toggle_on_pressed_holo_dark) that varies with configuration!!
01-01 00:00:18.806   323   323 W Resources: Preloaded drawable resource #0x108025f (android:drawable/btn_toggle_on_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.807   323   323 W Resources: Preloaded drawable resource #0x1080261 (android:drawable/btn_toggle_on_normal_holo_dark) that varies with configuration!!
01-01 00:00:18.807   323   323 W Resources: Preloaded drawable resource #0x108025b (android:drawable/btn_toggle_on_disabled_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.807   323   323 W Resources: Preloaded drawable resource #0x108025d (android:drawable/btn_toggle_on_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.808   323   323 W Resources: Preloaded drawable resource #0x1080256 (android:drawable/btn_toggle_off_normal_holo_dark) that varies with configuration!!
01-01 00:00:18.808   323   323 W Resources: Preloaded drawable resource #0x1080252 (android:drawable/btn_toggle_off_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.808   323   323 W Resources: Preloaded drawable resource #0x1080258 (android:drawable/btn_toggle_off_pressed_holo_dark) that varies with configuration!!
01-01 00:00:18.808   323   323 W Resources: Preloaded drawable resource #0x1080254 (android:drawable/btn_toggle_off_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.809   323   323 W Resources: Preloaded drawable resource #0x1080256 (android:drawable/btn_toggle_off_normal_holo_dark) that varies with configuration!!
01-01 00:00:18.809   323   323 W Resources: Preloaded drawable resource #0x1080250 (android:drawable/btn_toggle_off_disabled_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.809   323   323 W Resources: Preloaded drawable resource #0x1080252 (android:drawable/btn_toggle_off_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.809   323   323 W Resources: Preloaded drawable resource #0x108024b (android:drawable/btn_toggle_holo_dark) that varies with configuration!!
01-01 00:00:18.817   323   323 W Resources: Preloaded drawable resource #0x108072a (android:drawable/textfield_multiline_default_holo_light) that varies with configuration!!
01-01 00:00:18.818   323   323 W Resources: Preloaded drawable resource #0x108072e (android:drawable/textfield_multiline_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.818   323   323 W Resources: Preloaded drawable resource #0x1080728 (android:drawable/textfield_multiline_activated_holo_light) that varies with configuration!!
01-01 00:00:18.819   323   323 W Resources: Preloaded drawable resource #0x1080730 (android:drawable/textfield_multiline_focused_holo_light) that varies with configuration!!
01-01 00:00:18.819   323   323 W Resources: Preloaded drawable resource #0x108072a (android:drawable/textfield_multiline_default_holo_light) that varies with configuration!!
01-01 00:00:18.819   323   323 W Resources: Preloaded drawable resource #0x108072c (android:drawable/textfield_multiline_disabled_focused_holo_light) that varies with configuration!!
01-01 00:00:18.820   323   323 W Resources: Preloaded drawable resource #0x108072e (android:drawable/textfield_multiline_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.820   323   323 W Resources: Preloaded drawable resource #0x108071c (android:drawable/textfield_default_holo_light) that varies with configuration!!
01-01 00:00:18.821   323   323 W Resources: Preloaded drawable resource #0x1080722 (android:drawable/textfield_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.822   323   323 W Resources: Preloaded drawable resource #0x1080713 (android:drawable/textfield_activated_holo_light) that varies with configuration!!
01-01 00:00:18.822   323   323 W Resources: Preloaded drawable resource #0x1080725 (android:drawable/textfield_focused_holo_light) that varies with configuration!!
01-01 00:00:18.824   323   323 W Resources: Preloaded drawable resource #0x108071c (android:drawable/textfield_default_holo_light) that varies with configuration!!
01-01 00:00:18.825   323   323 W Resources: Preloaded drawable resource #0x1080720 (android:drawable/textfield_disabled_focused_holo_light) that varies with configuration!!
01-01 00:00:18.825   323   323 W Resources: Preloaded drawable resource #0x1080722 (android:drawable/textfield_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.825   323   323 W Resources: Preloaded drawable resource #0x10802cc (android:drawable/edit_text_holo_light) that varies with configuration!!
01-01 00:00:18.827   323   323 W Resources: Preloaded drawable resource #0x1080729 (android:drawable/textfield_multiline_default_holo_dark) that varies with configuration!!
01-01 00:00:18.828   323   323 W Resources: Preloaded drawable resource #0x108072d (android:drawable/textfield_multiline_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.828   323   323 W Resources: Preloaded drawable resource #0x1080727 (android:drawable/textfield_multiline_activated_holo_dark) that varies with configuration!!
01-01 00:00:18.828   323   323 W Resources: Preloaded drawable resource #0x108072f (android:drawable/textfield_multiline_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.829   323   323 W Resources: Preloaded drawable resource #0x1080729 (android:drawable/textfield_multiline_default_holo_dark) that varies with configuration!!
01-01 00:00:18.829   323   323 W Resources: Preloaded drawable resource #0x108072b (android:drawable/textfield_multiline_disabled_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.829   323   323 W Resources: Preloaded drawable resource #0x108072d (android:drawable/textfield_multiline_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.830   323   323 W Resources: Preloaded drawable resource #0x108071b (android:drawable/textfield_default_holo_dark) that varies with configuration!!
01-01 00:00:18.830   323   323 W Resources: Preloaded drawable resource #0x1080721 (android:drawable/textfield_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.830   323   323 W Resources: Preloaded drawable resource #0x1080712 (android:drawable/textfield_activated_holo_dark) that varies with configuration!!
01-01 00:00:18.830   323   323 W Resources: Preloaded drawable resource #0x1080724 (android:drawable/textfield_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.831   323   323 W Resources: Preloaded drawable resource #0x108071b (android:drawable/textfield_default_holo_dark) that varies with configuration!!
01-01 00:00:18.831   323   323 W Resources: Preloaded drawable resource #0x108071f (android:drawable/textfield_disabled_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.831   323   323 W Resources: Preloaded drawable resource #0x1080721 (android:drawable/textfield_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.831   323   323 W Resources: Preloaded drawable resource #0x10802cb (android:drawable/edit_text_holo_dark) that varies with configuration!!
01-01 00:00:18.834   323   323 W Resources: Preloaded drawable resource #0x1080709 (android:drawable/text_select_handle_left) that varies with configuration!!
01-01 00:00:18.834   323   323 W Resources: Preloaded drawable resource #0x108070f (android:drawable/text_select_handle_right) that varies with configuration!!
01-01 00:00:18.835   323   323 W Resources: Preloaded drawable resource #0x1080706 (android:drawable/text_edit_paste_window) that varies with configuration!!
01-01 00:00:18.835   323   323 W Resources: Preloaded drawable resource #0x10802e3 (android:drawable/expander_close_holo_dark) that varies with configuration!!
01-01 00:00:18.836   323   323 W Resources: Preloaded drawable resource #0x10802e4 (android:drawable/expander_close_holo_light) that varies with configuration!!
01-01 00:00:18.836   323   323 W Resources: Preloaded drawable resource #0x10802e3 (android:drawable/expander_close_holo_dark) that varies with configuration!!
01-01 00:00:18.837   323   323 W Resources: Preloaded drawable resource #0x10802ec (android:drawable/expander_open_holo_dark) that varies with configuration!!
01-01 00:00:18.837   323   323 W Resources: Preloaded drawable resource #0x10802e7 (android:drawable/expander_group_holo_dark) that varies with configuration!!
01-01 00:00:18.837   323   323 W Resources: Preloaded drawable resource #0x10802e4 (android:drawable/expander_close_holo_light) that varies with configuration!!
01-01 00:00:18.837   323   323 W Resources: Preloaded drawable resource #0x10802ed (android:drawable/expander_open_holo_light) that varies with configuration!!
01-01 00:00:18.838   323   323 W Resources: Preloaded drawable resource #0x10802e8 (android:drawable/expander_group_holo_light) that varies with configuration!!
01-01 00:00:18.839   323   323 W Resources: Preloaded drawable resource #0x10804c5 (android:drawable/list_selector_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.840   323   323 W Resources: Preloaded drawable resource #0x10804c5 (android:drawable/list_selector_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.841   323   323 W Resources: Preloaded drawable resource #0x10804a4 (android:drawable/list_pressed_holo_dark) that varies with configuration!!
01-01 00:00:18.841   323   323 W Resources: Preloaded drawable resource #0x10804a2 (android:drawable/list_longpressed_holo_dark) that varies with configuration!!
01-01 00:00:18.841   323   323 W Resources: Preloaded drawable resource #0x10804c2 (android:drawable/list_selector_background_transition_holo_dark) that varies with configuration!!
01-01 00:00:18.843   323   323 W Resources: Preloaded drawable resource #0x10804a4 (android:drawable/list_pressed_holo_dark) that varies with configuration!!
01-01 00:00:18.844   323   323 W Resources: Preloaded drawable resource #0x10804a2 (android:drawable/list_longpressed_holo_dark) that varies with configuration!!
01-01 00:00:18.844   323   323 W Resources: Preloaded drawable resource #0x10804c2 (android:drawable/list_selector_background_transition_holo_dark) that varies with configuration!!
01-01 00:00:18.845   323   323 W Resources: Preloaded drawable resource #0x108049d (android:drawable/list_focused_holo) that varies with configuration!!
01-01 00:00:18.845   323   323 W Resources: Preloaded drawable resource #0x10804c9 (android:drawable/list_selector_holo_dark) that varies with configuration!!
01-01 00:00:18.845   323   323 W Resources: Preloaded drawable resource #0x10804c6 (android:drawable/list_selector_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.846   323   323 W Resources: Preloaded drawable resource #0x10804c6 (android:drawable/list_selector_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.846   323   323 W Resources: Preloaded drawable resource #0x10804a5 (android:drawable/list_pressed_holo_light) that varies with configuration!!
01-01 00:00:18.846   323   323 W Resources: Preloaded drawable resource #0x10804a3 (android:drawable/list_longpressed_holo_light) that varies with configuration!!
01-01 00:00:18.846   323   323 W Resources: Preloaded drawable resource #0x10804c3 (android:drawable/list_selector_background_transition_holo_light) that varies with configuration!!
01-01 00:00:18.847   323   323 W Resources: Preloaded drawable resource #0x10804a5 (android:drawable/list_pressed_holo_light) that varies with configuration!!
01-01 00:00:18.847   323   323 W Resources: Preloaded drawable resource #0x10804a3 (android:drawable/list_longpressed_holo_light) that varies with configuration!!
01-01 00:00:18.847   323   323 W Resources: Preloaded drawable resource #0x10804c3 (android:drawable/list_selector_background_transition_holo_light) that varies with configuration!!
01-01 00:00:18.847   323   323 W Resources: Preloaded drawable resource #0x108049d (android:drawable/list_focused_holo) that varies with configuration!!
01-01 00:00:18.847   323   323 W Resources: Preloaded drawable resource #0x10804ca (android:drawable/list_selector_holo_light) that varies with configuration!!
01-01 00:00:18.848   323   323 W Resources: Preloaded drawable resource #0x10804a7 (android:drawable/list_section_divider_holo_light) that varies with configuration!!
01-01 00:00:18.848   323   323 W Resources: Preloaded drawable resource #0x10804a6 (android:drawable/list_section_divider_holo_dark) that varies with configuration!!
01-01 00:00:18.849   323   323 W Resources: Preloaded drawable resource #0x10804da (android:drawable/menu_hardkey_panel_holo_dark) that varies with configuration!!
01-01 00:00:18.849   323   323 W Resources: Preloaded drawable resource #0x10804db (android:drawable/menu_hardkey_panel_holo_light) that varies with configuration!!
01-01 00:00:18.850   323   323 W Resources: Preloaded drawable resource #0x10804e2 (android:drawable/menu_submenu_background) that varies with configuration!!
01-01 00:00:18.851   323   323 W Resources: Preloaded drawable resource #0x10804d9 (android:drawable/menu_dropdown_panel_holo_light) that varies with configuration!!
01-01 00:00:18.851   323   323 W Resources: Preloaded drawable resource #0x10804d8 (android:drawable/menu_dropdown_panel_holo_dark) that varies with configuration!!
01-01 00:00:18.853   323   323 W Resources: Preloaded drawable resource #0x10804df (android:drawable/menu_popup_panel_holo_light) that varies with configuration!!
01-01 00:00:18.854   323   323 W Resources: Preloaded drawable resource #0x10804de (android:drawable/menu_popup_panel_holo_dark) that varies with configuration!!
01-01 00:00:18.855   323   323 W Resources: Preloaded drawable resource #0x10804df (android:drawable/menu_popup_panel_holo_light) that varies with configuration!!
01-01 00:00:18.856   323   323 W Resources: Preloaded drawable resource #0x10804d9 (android:drawable/menu_dropdown_panel_holo_light) that varies with configuration!!
01-01 00:00:18.856   323   323 W Resources: Preloaded drawable resource #0x10804dd (android:drawable/menu_panel_holo_light) that varies with configuration!!
01-01 00:00:18.858   323   323 W Resources: Preloaded drawable resource #0x10804de (android:drawable/menu_popup_panel_holo_dark) that varies with configuration!!
01-01 00:00:18.859   323   323 W Resources: Preloaded drawable resource #0x10804d8 (android:drawable/menu_dropdown_panel_holo_dark) that varies with configuration!!
01-01 00:00:18.859   323   323 W Resources: Preloaded drawable resource #0x10804dc (android:drawable/menu_panel_holo_dark) that varies with configuration!!
01-01 00:00:18.860   323   323 W Resources: Preloaded drawable resource #0x1080612 (android:drawable/spinner_16_outer_holo) that varies with configuration!!
01-01 00:00:18.862   323   323 W Resources: Preloaded drawable resource #0x1080611 (android:drawable/spinner_16_inner_holo) that varies with configuration!!
01-01 00:00:18.863   323   323 W Resources: Preloaded drawable resource #0x1080614 (android:drawable/spinner_48_outer_holo) that varies with configuration!!
01-01 00:00:18.864   323   323 W Resources: Preloaded drawable resource #0x1080613 (android:drawable/spinner_48_inner_holo) that varies with configuration!!
01-01 00:00:18.865   323   323 W Resources: Preloaded drawable resource #0x1080616 (android:drawable/spinner_76_outer_holo) that varies with configuration!!
01-01 00:00:18.866   323   323 W Resources: Preloaded drawable resource #0x1080615 (android:drawable/spinner_76_inner_holo) that varies with configuration!!
01-01 00:00:18.867   323   323 W Resources: Preloaded drawable resource #0x108056a (android:drawable/progress_bg_holo_dark) that varies with configuration!!
01-01 00:00:18.867   323   323 W Resources: Preloaded drawable resource #0x108056b (android:drawable/progress_bg_holo_light) that varies with configuration!!
01-01 00:00:18.867   323   323 W Resources: Preloaded drawable resource #0x108056a (android:drawable/progress_bg_holo_dark) that varies with configuration!!
01-01 00:00:18.868   323   323 W Resources: Preloaded drawable resource #0x108057c (android:drawable/progress_secondary_holo_dark) that varies with configuration!!
01-01 00:00:18.868   323   323 W Resources: Preloaded drawable resource #0x108057a (android:drawable/progress_primary_holo_dark) that varies with configuration!!
01-01 00:00:18.868   323   323 W Resources: Preloaded drawable resource #0x108056c (android:drawable/progress_horizontal_holo_dark) that varies with configuration!!
01-01 00:00:18.870   323   323 W Resources: Preloaded drawable resource #0x108056b (android:drawable/progress_bg_holo_light) that varies with configuration!!
01-01 00:00:18.871   323   323 W Resources: Preloaded drawable resource #0x108057d (android:drawable/progress_secondary_holo_light) that varies with configuration!!
01-01 00:00:18.871   323   323 W Resources: Preloaded drawable resource #0x108057b (android:drawable/progress_primary_holo_light) that varies with configuration!!
01-01 00:00:18.871   323   323 W Resources: Preloaded drawable resource #0x108056d (android:drawable/progress_horizontal_holo_light) that varies with configuration!!
01-01 00:00:18.872   323   323 W Resources: Preloaded drawable resource #0x1080586 (android:drawable/progressbar_indeterminate_holo1) that varies with configuration!!
01-01 00:00:18.872   323   323 W Resources: Preloaded drawable resource #0x1080587 (android:drawable/progressbar_indeterminate_holo2) that varies with configuration!!
01-01 00:00:18.873   323   323 W Resources: Preloaded drawable resource #0x1080588 (android:drawable/progressbar_indeterminate_holo3) that varies with configuration!!
01-01 00:00:18.873   323   323 W Resources: Preloaded drawable resource #0x1080589 (android:drawable/progressbar_indeterminate_holo4) that varies with configuration!!
01-01 00:00:18.874   323   323 W Resources: Preloaded drawable resource #0x108058a (android:drawable/progressbar_indeterminate_holo5) that varies with configuration!!
01-01 00:00:18.874   323   323 W Resources: Preloaded drawable resource #0x108058b (android:drawable/progressbar_indeterminate_holo6) that varies with configuration!!
01-01 00:00:18.875   323   323 W Resources: Preloaded drawable resource #0x108058c (android:drawable/progressbar_indeterminate_holo7) that varies with configuration!!
01-01 00:00:18.876   323   323 W Resources: Preloaded drawable resource #0x108058d (android:drawable/progressbar_indeterminate_holo8) that varies with configuration!!
01-01 00:00:18.876   323   323 W Resources: Preloaded drawable resource #0x108056f (android:drawable/progress_indeterminate_horizontal_holo) that varies with configuration!!
01-01 00:00:18.879   323   323 W Resources: Preloaded drawable resource #0x1080616 (android:drawable/spinner_76_outer_holo) that varies with configuration!!
01-01 00:00:18.880   323   323 W Resources: Preloaded drawable resource #0x1080615 (android:drawable/spinner_76_inner_holo) that varies with configuration!!
01-01 00:00:18.880   323   323 W Resources: Preloaded drawable resource #0x1080572 (android:drawable/progress_large_holo) that varies with configuration!!
01-01 00:00:18.882   323   323 W Resources: Preloaded drawable resource #0x1080614 (android:drawable/spinner_48_outer_holo) that varies with configuration!!
01-01 00:00:18.883   323   323 W Resources: Preloaded drawable resource #0x1080613 (android:drawable/spinner_48_inner_holo) that varies with configuration!!
01-01 00:00:18.883   323   323 W Resources: Preloaded drawable resource #0x1080576 (android:drawable/progress_medium_holo) that varies with configuration!!
01-01 00:00:18.883   323   323 W Resources: Preloaded drawable resource #0x108057a (android:drawable/progress_primary_holo_dark) that varies with configuration!!
01-01 00:00:18.883   323   323 W Resources: Preloaded drawable resource #0x108057b (android:drawable/progress_primary_holo_light) that varies with configuration!!
01-01 00:00:18.883   323   323 W Resources: Preloaded drawable resource #0x108057c (android:drawable/progress_secondary_holo_dark) that varies with configuration!!
01-01 00:00:18.884   323   323 W Resources: Preloaded drawable resource #0x108057d (android:drawable/progress_secondary_holo_light) that varies with configuration!!
01-01 00:00:18.884   323   323 W Resources: Preloaded drawable resource #0x1080612 (android:drawable/spinner_16_outer_holo) that varies with configuration!!
01-01 00:00:18.885   323   323 W Resources: Preloaded drawable resource #0x1080611 (android:drawable/spinner_16_inner_holo) that varies with configuration!!
01-01 00:00:18.885   323   323 W Resources: Preloaded drawable resource #0x108057f (android:drawable/progress_small_holo) that varies with configuration!!
01-01 00:00:18.885   323   323 W Resources: Preloaded drawable resource #0x10805f9 (android:drawable/scrubber_track_holo_dark) that varies with configuration!!
01-01 00:00:18.885   323   323 W Resources: Preloaded drawable resource #0x10805f8 (android:drawable/scrubber_secondary_holo) that varies with configuration!!
01-01 00:00:18.886   323   323 W Resources: Preloaded drawable resource #0x10805f3 (android:drawable/scrubber_primary_holo) that varies with configuration!!
01-01 00:00:18.886   323   323 W Resources: Preloaded drawable resource #0x10805f5 (android:drawable/scrubber_progress_horizontal_holo_dark) that varies with configuration!!
01-01 00:00:18.886   323   323 W Resources: Preloaded drawable resource #0x10805fa (android:drawable/scrubber_track_holo_light) that varies with configuration!!
01-01 00:00:18.886   323   323 W Resources: Preloaded drawable resource #0x10805f8 (android:drawable/scrubber_secondary_holo) that varies with configuration!!
01-01 00:00:18.887   323   323 W Resources: Preloaded drawable resource #0x10805f3 (android:drawable/scrubber_primary_holo) that varies with configuration!!
01-01 00:00:18.887   323   323 W Resources: Preloaded drawable resource #0x10805f6 (android:drawable/scrubber_progress_horizontal_holo_light) that varies with configuration!!
01-01 00:00:18.888   323   323 W Resources: Preloaded drawable resource #0x10805d6 (android:drawable/scrollbar_handle_holo_dark) that varies with configuration!!
01-01 00:00:18.888   323   323 W Resources: Preloaded drawable resource #0x10805d7 (android:drawable/scrollbar_handle_holo_light) that varies with configuration!!
01-01 00:00:18.890   323   323 W Resources: Preloaded drawable resource #0x1080639 (android:drawable/spinner_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.890   323   323 W Resources: Preloaded drawable resource #0x1080647 (android:drawable/spinner_pressed_holo_dark) that varies with configuration!!
01-01 00:00:18.891   323   323 W Resources: Preloaded drawable resource #0x108063f (android:drawable/spinner_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.892   323   323 W Resources: Preloaded drawable resource #0x1080634 (android:drawable/spinner_default_holo_dark) that varies with configuration!!
01-01 00:00:18.892   323   323 W Resources: Preloaded drawable resource #0x108062d (android:drawable/spinner_background_holo_dark) that varies with configuration!!
01-01 00:00:18.893   323   323 W Resources: Preloaded drawable resource #0x108063b (android:drawable/spinner_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.893   323   323 W Resources: Preloaded drawable resource #0x1080649 (android:drawable/spinner_pressed_holo_light) that varies with configuration!!
01-01 00:00:18.894   323   323 W Resources: Preloaded drawable resource #0x1080641 (android:drawable/spinner_focused_holo_light) that varies with configuration!!
01-01 00:00:18.894   323   323 W Resources: Preloaded drawable resource #0x1080636 (android:drawable/spinner_default_holo_light) that varies with configuration!!
01-01 00:00:18.894   323   323 W Resources: Preloaded drawable resource #0x108062e (android:drawable/spinner_background_holo_light) that varies with configuration!!
01-01 00:00:18.895   323   323 W Resources: Preloaded drawable resource #0x1080619 (android:drawable/spinner_ab_default_holo_dark) that varies with configuration!!
01-01 00:00:18.896   323   323 W Resources: Preloaded drawable resource #0x108061b (android:drawable/spinner_ab_default_holo_light) that varies with configuration!!
01-01 00:00:18.897   323   323 W Resources: Preloaded drawable resource #0x108061d (android:drawable/spinner_ab_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.897   323   323 W Resources: Preloaded drawable resource #0x108061f (android:drawable/spinner_ab_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.898   323   323 W Resources: Preloaded drawable resource #0x1080621 (android:drawable/spinner_ab_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.898   323   323 W Resources: Preloaded drawable resource #0x1080623 (android:drawable/spinner_ab_focused_holo_light) that varies with configuration!!
01-01 00:00:18.899   323   323 W Resources: Preloaded drawable resource #0x1080627 (android:drawable/spinner_ab_pressed_holo_dark) that varies with configuration!!
01-01 00:00:18.899   323   323 W Resources: Preloaded drawable resource #0x1080629 (android:drawable/spinner_ab_pressed_holo_light) that varies with configuration!!
01-01 00:00:18.900   323   323 W Resources: Preloaded drawable resource #0x108061d (android:drawable/spinner_ab_disabled_holo_dark) that varies with configuration!!
01-01 00:00:18.900   323   323 W Resources: Preloaded drawable resource #0x1080627 (android:drawable/spinner_ab_pressed_holo_dark) that varies with configuration!!
01-01 00:00:18.901   323   323 W Resources: Preloaded drawable resource #0x1080621 (android:drawable/spinner_ab_focused_holo_dark) that varies with configuration!!
01-01 00:00:18.901   323   323 W Resources: Preloaded drawable resource #0x1080619 (android:drawable/spinner_ab_default_holo_dark) that varies with configuration!!
01-01 00:00:18.901   323   323 W Resources: Preloaded drawable resource #0x1080625 (android:drawable/spinner_ab_holo_dark) that varies with configuration!!
01-01 00:00:18.902   323   323 W Resources: Preloaded drawable resource #0x108061f (android:drawable/spinner_ab_disabled_holo_light) that varies with configuration!!
01-01 00:00:18.903   323   323 W Resources: Preloaded drawable resource #0x1080629 (android:drawable/spinner_ab_pressed_holo_light) that varies with configuration!!
